task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1609	a3/e60261	7976039	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_yasudae_GCF_003545925_Leptospira_inadai_GCF_000243675)	COMPLETED	0	2025-11-26 12:30:51.141	5m 30s	1m 10s	986.0%	173.5 MB	2.8 GB	182.8 MB	76 MB
1621	12/3cd12b	7976057	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_yasudae_GCF_003545925_Leptospira_kanakyensis_GCF_004769235)	COMPLETED	0	2025-11-26 12:31:21.236	5m	59.5s	967.5%	173.2 MB	2.7 GB	176.6 MB	72.1 MB
1623	f8/22ee61	7976059	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_licerasiae_GCF_000244755)	COMPLETED	0	2025-11-26 12:31:21.348	5m 15s	1m 11s	981.3%	193.4 MB	2.7 GB	171.2 MB	75.3 MB
1625	ad/229513	7976061	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_kirschneri_GCF_000243695)	COMPLETED	0	2025-11-26 12:31:21.459	5m 14s	1m 14s	1009.1%	195.4 MB	2.7 GB	174.7 MB	72.4 MB
1626	48/2cebdf	7976062	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_sanjuanensis_GCF_022267325)	COMPLETED	0	2025-11-26 12:31:21.513	5m 14s	1m 8s	978.7%	194.4 MB	2.8 GB	177.4 MB	74.1 MB
1627	a1/b883b5	7976063	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_kmetyi_GCF_000243735)	COMPLETED	0	2025-11-26 12:31:21.567	5m 14s	1m 10s	989.4%	191.5 MB	2.7 GB	175.6 MB	73.1 MB
1628	62/71e6c6	7976064	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_harrisiae_GCF_002811945)	COMPLETED	0	2025-11-26 12:31:21.622	5m 14s	57.1s	975.6%	198.5 MB	2.7 GB	166 MB	67.7 MB
1629	1b/767df7	7976065	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_tipperaryensis_GCF_001729245)	COMPLETED	0	2025-11-26 12:31:21.676	5m 14s	1m 14s	996.9%	194.6 MB	2.7 GB	178.6 MB	74.3 MB
1630	e4/0ed2cc	7976066	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_chreensis_GCF_016919165)	COMPLETED	0	2025-11-26 12:31:21.732	5m 14s	1m 3s	975.5%	194.1 MB	2.8 GB	176.3 MB	72 MB
1631	97/ffe097	7976067	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_iowaensis_GCF_040833965)	COMPLETED	0	2025-11-26 12:31:21.788	5m 14s	58.2s	967.8%	193 MB	2.7 GB	168.1 MB	68.6 MB
1639	a3/48e519	7976080	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_semungkisensis_GCF_004770055)	COMPLETED	0	2025-11-26 12:32:20.969	4m 45s	1m 2s	971.2%	195.4 MB	2.7 GB	165.9 MB	71.8 MB
1634	e3/6874b5	7976071	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_bouyouniensis_GCF_004770445)	COMPLETED	0	2025-11-26 12:32:05.977	5m	57.9s	970.3%	187.7 MB	2.7 GB	169 MB	68.9 MB
1617	39/7bbccd	7976053	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_yasudae_GCF_003545925_Leptospira_alstonii_GCF_000347175)	COMPLETED	0	2025-11-26 12:31:05.969	6m	1m 29s	1034.0%	166.5 MB	2.7 GB	181.2 MB	77.6 MB
1638	62/234359	7976075	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_santarosai_GCF_000313175)	COMPLETED	0	2025-11-26 12:32:06.226	5m	1m 4s	983.2%	188.3 MB	2.7 GB	166.7 MB	68.8 MB
1637	b9/6ca6ed	7976074	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_dzoumogneensis_GCF_004770895)	COMPLETED	0	2025-11-26 12:32:06.170	5m	1m 11s	994.0%	196 MB	2.8 GB	169.1 MB	74.4 MB
1671	56/d75867	7976069	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_sanjuanensis_GCF_022267325)	COMPLETED	0	2025-11-26 12:31:51.049	5m 15s	1m	973.8%	196.1 MB	2.7 GB	177.3 MB	72.8 MB
1632	d0/2990b9	7976070	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_fainei_GCF_000306235)	COMPLETED	0	2025-11-26 12:31:51.106	5m 15s	1m 2s	970.8%	193.4 MB	2.7 GB	172.6 MB	73.3 MB
1635	af/266d8f	7976072	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_selangorensis_GCF_004769405)	COMPLETED	0	2025-11-26 12:32:06.057	5m	1m 12s	984.5%	198 MB	2.7 GB	170.6 MB	75 MB
1636	a3/ceddf6	7976073	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_adleri_GCF_002811985)	COMPLETED	0	2025-11-26 12:32:06.114	5m	1m 16s	995.8%	192.1 MB	2.7 GB	181.8 MB	75.1 MB
1633	02/575b0b	7976068	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_neocaledonica_GCF_002812205)	COMPLETED	0	2025-11-26 12:31:50.974	5m 15s	1m 12s	985.2%	197.6 MB	2.7 GB	170.9 MB	75.1 MB
1640	d3/52afa9	7976081	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_weilii_GCF_006874745)	COMPLETED	0	2025-11-26 12:32:35.973	4m 30s	1m 7s	990.0%	195.9 MB	2.7 GB	173.8 MB	72 MB
1644	66/c4c6b2	7976085	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_langatensis_GCF_004770615)	COMPLETED	0	2025-11-26 12:32:36.327	4m 30s	1m 3s	963.9%	197 MB	2.7 GB	168.7 MB	73 MB
1646	ef/f876df	7976087	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_yanagawae_GCF_000332475)	COMPLETED	0	2025-11-26 12:32:36.436	4m 30s	57.1s	968.5%	189.4 MB	2.7 GB	168 MB	68.3 MB
1647	9e/948664	7976088	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_wolbachii_GCF_000332515)	COMPLETED	0	2025-11-26 12:32:36.492	4m 30s	56.4s	962.6%	186.4 MB	2.7 GB	168.6 MB	68.9 MB
1658	01/75236d	7976100	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_levettii_GCF_002812085)	COMPLETED	0	2025-11-26 12:33:05.972	4m 30s	55.2s	959.7%	193.9 MB	2.8 GB	164.9 MB	67.1 MB
1642	5c/1b4fa9	7976083	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_andrefontaineae_GCF_004770105)	COMPLETED	0	2025-11-26 12:32:36.186	5m 15s	1m 12s	985.8%	198.2 MB	2.7 GB	172.4 MB	75.8 MB
1641	68/5d5819	7976082	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_hartskeerlii_GCF_002811475)	COMPLETED	0	2025-11-26 12:32:36.080	5m 15s	1m 9s	985.8%	192.5 MB	2.9 GB	167.8 MB	73.8 MB
1643	33/d762fd	7976084	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_venezuelensis_GCF_002150035)	COMPLETED	0	2025-11-26 12:32:36.272	5m 15s	1m 12s	975.3%	189.3 MB	2.7 GB	172.7 MB	76.1 MB
1645	4a/55b5a2	7976086	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_koniambonensis_GCF_004769555)	COMPLETED	0	2025-11-26 12:32:36.381	5m 15s	1m 13s	974.0%	193.4 MB	2.7 GB	173.3 MB	76.3 MB
1648	7b/02f36b	7976089	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_alexanderi_GCF_000243815)	COMPLETED	0	2025-11-26 12:32:36.547	5m 14s	1m 8s	1000.7%	192.8 MB	2.7 GB	170.7 MB	70.5 MB
1649	3c/12639b	7976090	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_stimsonii_GCF_003545885)	COMPLETED	0	2025-11-26 12:32:36.601	5m 14s	1m 16s	1000.8%	193.7 MB	2.7 GB	183.3 MB	76.1 MB
1650	c7/d23f35	7976091	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_noumeaensis_GCF_004770765)	COMPLETED	0	2025-11-26 12:32:36.655	5m 14s	59.2s	978.9%	187.1 MB	2.7 GB	169 MB	68.9 MB
1651	48/0c6942	7976092	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_fletcheri_GCF_004769195)	COMPLETED	0	2025-11-26 12:32:36.711	5m 14s	57.2s	969.0%	192.2 MB	2.7 GB	161.7 MB	68.4 MB
1652	a8/d161e4	7976093	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_barantonii_GCF_002811925)	COMPLETED	0	2025-11-26 12:32:36.765	5m 14s	1m 10s	990.7%	193.2 MB	2.7 GB	174.7 MB	72.6 MB
1654	3b/b6f074	7976095	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_wolffii_GCF_000306115)	COMPLETED	0	2025-11-26 12:32:36.874	5m 14s	1m 8s	960.3%	196.7 MB	2.7 GB	174.9 MB	75.4 MB
1655	49/74e164	7976096	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_inadai_GCF_000243675)	COMPLETED	0	2025-11-26 12:32:36.928	5m 14s	1m 3s	971.5%	192.1 MB	2.7 GB	175.9 MB	74.6 MB
1656	02/87c4bc	7976097	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_montravelensis_GCF_004769455)	COMPLETED	0	2025-11-26 12:32:36.981	5m 14s	58.9s	976.2%	193.1 MB	2.7 GB	168.6 MB	68.8 MB
1657	22/ae0de3	7976098	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_broomii_GCF_000243715)	COMPLETED	0	2025-11-26 12:32:37.040	5m 14s	1m 3s	973.6%	191.5 MB	2.7 GB	174.8 MB	74.3 MB
1664	6c/9b19de	7976115	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_bandrabouensis_GCF_004770905)	COMPLETED	0	2025-11-26 12:33:50.976	4m	58s	979.1%	193.3 MB	2.7 GB	167.6 MB	68.4 MB
1653	98/02d153	7976094	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_perdikensis_GCF_004769575)	COMPLETED	0	2025-11-26 12:32:36.819	5m 44s	56.9s	972.0%	195.2 MB	2.7 GB	167 MB	68.1 MB
1662	81/775817	7976107	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_kemamanensis_GCF_004769665)	COMPLETED	0	2025-11-26 12:33:21.172	5m	54.4s	962.4%	185.7 MB	2.7 GB	162.1 MB	65.9 MB
1659	0b/f09ff1	7976104	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_interrogans_GCF_000343165)	COMPLETED	0	2025-11-26 12:33:20.977	5m	1m 17s	1009.9%	189.1 MB	2.8 GB	176.5 MB	73.1 MB
1663	45/3786a2	7976108	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_alstonii_GCF_000347175)	COMPLETED	0	2025-11-26 12:33:21.226	5m	1m 10s	992.0%	194.7 MB	2.7 GB	174.3 MB	71.9 MB
1661	f7/d31b47	7976106	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_borgpetersenii_GCF_003046425)	COMPLETED	0	2025-11-26 12:33:21.116	5m	1m 3s	984.7%	191.8 MB	2.7 GB	163.2 MB	67.4 MB
1660	6e/ee1480	7976105	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_noguchii_GCF_000306255)	COMPLETED	0	2025-11-26 12:33:21.059	5m	1m 18s	1009.3%	191.7 MB	2.7 GB	180.7 MB	74.8 MB
1672	43/4be4c4	7976124	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_kmetyi_GCF_000243735)	COMPLETED	0	2025-11-26 12:33:51.527	4m 29s	1m 2s	976.8%	192.8 MB	2.7 GB	175.6 MB	71.9 MB
1674	cd/2d3a91	7976127	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_tipperaryensis_GCF_001729245)	COMPLETED	0	2025-11-26 12:33:51.637	5m 14s	1m 10s	988.6%	205.5 MB	2.7 GB	178.5 MB	73.1 MB
1665	16/a877c9	7976118	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_ainazelensis_GCF_016918785)	COMPLETED	0	2025-11-26 12:33:51.198	5m 15s	1m 18s	999.4%	188.6 MB	2.7 GB	183.6 MB	76.4 MB
1667	f5/e1b3b5	7976120	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_kanakyensis_GCF_004769235)	COMPLETED	0	2025-11-26 12:33:51.308	5m 15s	59.6s	979.5%	187.7 MB	2.7 GB	169.7 MB	69.3 MB
1704	83/1aa9b0	7976116	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_interrogans_GCF_000343165)	COMPLETED	0	2025-11-26 12:33:51.104	5m 15s	1m 29s	1051.2%	152.9 MB	2.6 GB	176.5 MB	72.3 MB
1668	8d/cbc980	7976121	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_licerasiae_GCF_000244755)	COMPLETED	0	2025-11-26 12:33:51.363	5m 15s	1m 1s	982.2%	183.5 MB	2.7 GB	171.2 MB	70 MB
1670	49/1cf091	7976123	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_kirschneri_GCF_000243695)	COMPLETED	0	2025-11-26 12:33:51.472	5m 14s	1m 23s	1034.4%	163.7 MB	2.7 GB	174.7 MB	71.5 MB
1675	de/d987ef	7976128	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_chreensis_GCF_016919165)	COMPLETED	0	2025-11-26 12:33:51.691	5m 14s	1m 24s	1018.7%	168.2 MB	2.7 GB	176.2 MB	77.6 MB
1669	2e/58700c	7976122	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_biflexa_GCF_000017685)	COMPLETED	0	2025-11-26 12:33:51.418	5m 15s	1m 18s	1025.0%	199.1 MB	2.7 GB	166 MB	72 MB
1673	51/c91476	7976125	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_harrisiae_GCF_002811945)	COMPLETED	0	2025-11-26 12:33:51.582	5m 14s	1m 18s	1029.4%	175.9 MB	2.7 GB	165.9 MB	73.5 MB
1666	05/bb1bad	7976119	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_cinconiae_GCF_040833995_Leptospira_ilyithenensis_GCF_004771005)	COMPLETED	0	2025-11-26 12:33:51.253	5m 15s	1m 3s	979.2%	200.5 MB	2.7 GB	170.8 MB	69.7 MB
1678	c3/8b9e66	7976150	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_neocaledonica_GCF_002812205)	COMPLETED	0	2025-11-26 12:34:36.303	4m 30s	1m 3s	980.9%	170.2 MB	2.7 GB	171 MB	69.8 MB
1682	3f/699e03	7976153	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_dzoumogneensis_GCF_004770895)	COMPLETED	0	2025-11-26 12:34:36.471	4m 29s	1m 1s	979.1%	167.8 MB	2.7 GB	169.2 MB	69.1 MB
1676	e2/644968	7976147	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_iowaensis_GCF_040833965)	COMPLETED	0	2025-11-26 12:34:35.984	4m 30s	1m 23s	1032.1%	192.7 MB	2.8 GB	168.2 MB	73.3 MB
1681	94/ca1191	7976152	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_adleri_GCF_002811985)	COMPLETED	0	2025-11-26 12:34:36.415	4m 30s	1m 10s	991.8%	169.5 MB	2.8 GB	181.8 MB	74 MB
1677	c7/43f42c	7976148	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_fainei_GCF_000306235)	COMPLETED	0	2025-11-26 12:34:36.111	4m 30s	54.4s	952.0%	188.4 MB	2.8 GB	172.5 MB	70.5 MB
1679	df/c626d5	7976149	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_bouyouniensis_GCF_004770445)	COMPLETED	0	2025-11-26 12:34:36.206	4m 30s	1m 23s	1016.1%	172.2 MB	2.7 GB	169 MB	73.7 MB
1683	74/91705f	7976154	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_santarosai_GCF_000313175)	COMPLETED	0	2025-11-26 12:34:36.525	4m 29s	1m 1s	985.6%	198.1 MB	2.7 GB	166.6 MB	67.9 MB
1684	64/14ff5a	7976155	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_semungkisensis_GCF_004770055)	COMPLETED	0	2025-11-26 12:34:36.579	4m 29s	51.9s	946.0%	178.5 MB	2.7 GB	165.8 MB	67.6 MB
1685	3b/1b7e07	7976156	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_weilii_GCF_006874745)	COMPLETED	0	2025-11-26 12:34:36.634	4m 29s	1m 8s	994.7%	197.2 MB	2.7 GB	173.7 MB	71 MB
1680	d3/cad9d8	7976151	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_selangorensis_GCF_004769405)	COMPLETED	0	2025-11-26 12:34:36.361	4m 30s	1m 3s	984.1%	168.9 MB	2.7 GB	170.7 MB	69.7 MB
1686	1a/9403cf	7976157	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_hartskeerlii_GCF_002811475)	COMPLETED	0	2025-11-26 12:34:36.694	4m 59s	1m	978.9%	164.2 MB	2.6 GB	167.8 MB	68.5 MB
1691	20/49205d	7976162	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_yanagawae_GCF_000332475)	COMPLETED	0	2025-11-26 12:34:36.959	4m 59s	1m 21s	1023.9%	160.4 MB	2.7 GB	168 MB	72.8 MB
1690	13/03016b	7976161	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_koniambonensis_GCF_004769555)	COMPLETED	0	2025-11-26 12:34:36.904	4m 59s	1m 7s	993.4%	185 MB	2.7 GB	173.4 MB	71 MB
1688	68/d794b2	7976159	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_venezuelensis_GCF_002150035)	COMPLETED	0	2025-11-26 12:34:36.797	4m 59s	1m 5s	987.3%	176.3 MB	2.7 GB	172.8 MB	70.8 MB
1689	cc/f0a4d9	7976160	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_langatensis_GCF_004770615)	COMPLETED	0	2025-11-26 12:34:36.849	4m 59s	51.1s	956.3%	160 MB	2.8 GB	168.7 MB	68.8 MB
1687	98/674e2e	7976158	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_andrefontaineae_GCF_004770105)	COMPLETED	0	2025-11-26 12:34:36.745	4m 59s	1m 4s	980.8%	169.4 MB	2.7 GB	172.4 MB	70.5 MB
1694	f3/e6a3da	7976165	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_stimsonii_GCF_003545885)	COMPLETED	0	2025-11-26 12:34:37.128	4m 59s	1m 11s	994.1%	177.9 MB	2.8 GB	183.2 MB	75 MB
1693	74/096ac6	7976164	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_alexanderi_GCF_000243815)	COMPLETED	0	2025-11-26 12:34:37.072	4m 59s	1m 8s	1003.6%	169.8 MB	2.7 GB	170.6 MB	69.6 MB
1696	2f/fcf7a5	7976167	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_fletcheri_GCF_004769195)	COMPLETED	0	2025-11-26 12:34:37.231	4m 59s	47.8s	950.4%	174 MB	2.7 GB	161.6 MB	65.7 MB
1697	3f/d508ed	7976171	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_barantonii_GCF_002811925)	COMPLETED	0	2025-11-26 12:34:50.981	4m 45s	1m 2s	981.1%	164.7 MB	2.6 GB	174.7 MB	71.4 MB
1699	f4/9b35d0	7976221	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_wolffii_GCF_000306115)	COMPLETED	0	2025-11-26 12:35:50.985	3m 45s	54s	945.3%	173.2 MB	2.7 GB	174.8 MB	71.4 MB
1700	39/f14da0	7976222	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_inadai_GCF_000243675)	COMPLETED	0	2025-11-26 12:35:51.118	3m 45s	54.9s	956.1%	165.2 MB	2.7 GB	175.8 MB	71.8 MB
1713	95/361bdf	7976234	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_licerasiae_GCF_000244755_Leptospira_biflexa_GCF_000017685)	COMPLETED	0	2025-11-26 12:35:51.845	4m 29s	56.7s	970.1%	191.9 MB	2.7 GB	168.5 MB	68.5 MB
1711	33/34a3a5	7976233	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_ilyithenensis_GCF_004771005)	COMPLETED	0	2025-11-26 12:35:51.791	4m 29s	1m 13s	1003.2%	168.5 MB	2.8 GB	170.9 MB	71.8 MB
1695	f4/642c75	7976166	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_noumeaensis_GCF_004770765)	COMPLETED	0	2025-11-26 12:34:37.179	5m 59s	1m 22s	1022.2%	165.3 MB	2.7 GB	169 MB	74.2 MB
1692	c0/476df2	7976163	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_wolbachii_GCF_000332515)	COMPLETED	0	2025-11-26 12:34:37.015	5m 59s	1m 17s	1010.1%	179.6 MB	2.8 GB	168.6 MB	74.2 MB
1698	aa/7827c2	7976183	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_perdikensis_GCF_004769575)	COMPLETED	0	2025-11-26 12:35:06.055	5m 45s	1m 17s	1019.9%	162.9 MB	2.7 GB	166.9 MB	73.3 MB
1701	a7/ee4b61	7976223	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_montravelensis_GCF_004769455)	COMPLETED	0	2025-11-26 12:35:51.212	5m	1m 21s	1017.6%	175.6 MB	2.7 GB	168.5 MB	74.2 MB
1702	53/84f0c2	7976224	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_broomii_GCF_000243715)	COMPLETED	0	2025-11-26 12:35:51.304	5m	55.8s	954.8%	183.9 MB	2.7 GB	174.7 MB	71.5 MB
1703	cd/425239	7976225	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_levettii_GCF_002812085)	COMPLETED	0	2025-11-26 12:35:51.359	5m	1m 17s	1030.0%	173.1 MB	2.7 GB	164.9 MB	71.7 MB
1705	6e/81725b	7976226	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_noguchii_GCF_000306255)	COMPLETED	0	2025-11-26 12:35:51.413	5m	1m 30s	1042.6%	163.9 MB	2.7 GB	180.7 MB	73.9 MB
1706	ab/d67bc9	7976227	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_borgpetersenii_GCF_003046425)	COMPLETED	0	2025-11-26 12:35:51.467	4m 59s	1m 3s	994.2%	163.7 MB	2.7 GB	163.2 MB	66.5 MB
1707	80/e2e863	7976228	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_kemamanensis_GCF_004769665)	COMPLETED	0	2025-11-26 12:35:51.521	4m 59s	1m 15s	1022.2%	172.1 MB	2.8 GB	162.1 MB	70.3 MB
1708	7c/46ec49	7976229	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_alstonii_GCF_000347175)	COMPLETED	0	2025-11-26 12:35:51.576	4m 59s	1m 6s	989.3%	170.5 MB	2.7 GB	174.3 MB	70.9 MB
1710	b7/07c5bc	7976231	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_ainazelensis_GCF_016918785)	COMPLETED	0	2025-11-26 12:35:51.683	4m 59s	1m 15s	1001.5%	175.7 MB	2.7 GB	183.5 MB	75.2 MB
1709	f0/765ab4	7976230	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_bandrabouensis_GCF_004770905)	COMPLETED	0	2025-11-26 12:35:51.629	4m 59s	1m 18s	1030.0%	176.2 MB	2.7 GB	167.6 MB	73.8 MB
1714	14/427e34	7976235	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_licerasiae_GCF_000244755_Leptospira_kirschneri_GCF_000243695)	COMPLETED	0	2025-11-26 12:35:51.900	4m 59s	1m 17s	1014.2%	172.7 MB	2.7 GB	177.2 MB	73.6 MB
1712	e2/8841e9	7976232	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_mtsangambouensis_GCF_004770475_Leptospira_kanakyensis_GCF_004769235)	COMPLETED	0	2025-11-26 12:35:51.737	4m 59s	1m 22s	1020.8%	170.3 MB	2.7 GB	169.7 MB	74.6 MB
